content_id,value,context_code
226392221,3rd Platform,formerly_known_as
226392228,Easy,brand_of
226392243,Netlon,brand_of
226392246,R.I.B.,acronym
226392246,RIB,acronym
226392248,beamz,brand_of
226392248,Power Dynamics Professional Audio,brand_of
226392248,Skytec,brand_of
226392248,Skytronic,brand_of
226392368,Adastra,brand_of
226392368,AV:Link,division_of
226392368,Chord,brand_of
226392368,Citronic,division_of
226392368,Fluxia,brand_of
226392368,LYYT,brand_of
226392368,Mercury,brand_of
226392368,QTX,brand_of
226392420,Gossen Müller & Weigert,formerly_known_as
226393261,Camloc (Fasteners),brand_of
226393275,Shenzhen Goodix Technology Co Ltd,also_known_as
226393276,Hauppauge Computer Works,formerly_known_as
226393284,Kohno,also_known_as
226393292,Peerless,brand_of
226393295,GE Procond,formerly_known_as
226393295,GE-Procond Elettronica,formerly_known_as
226393301,RND Cable,also_known_as
226393313,Winco Indentification Corp,formerly_known_as
226563650,iessentials,brand_of
227086249,Acme Tele Power Limited,formerly_known_as
227086780,Converteam,formerly_known_as
227086872,II-VI Incorporated,formerly_known_as
227086872,II-VI Laser,also_known_as
227086873,Kony Precision Company Ltd,formerly_known_as
227086873,Kony Precision Company Ltd,previous_name_value
227086877,Make-PS,also_known_as
227086889,Chamex,trademark_of
227086889,Starcote,trademark_of
227401103,Allen Steam Turbines,brand_of
227401103,Aspir,brand_of
227401103,Atwood & Morrill,brand_of
227401103,AutoTork,brand_of
227401103,Batley Valve,brand_of
227401103,BDK,brand_of
227401103,Begemann,brand_of
227401103,Blakeborough,brand_of
227401103,Cavex,brand_of
227401103,Delta Industrial,brand_of
227401103,Enduron,brand_of
227401103,Floway,brand_of
227401103,Gabbioneta,brand_of
227401103,GEHO,brand_of
227401103,Hazleton,brand_of
227401103,Hopkinsons,brand_of
227401103,Hydrau-Flo,brand_of
227401103,Isogate,brand_of
227401103,Lewis,brand_of
227401103,Linatex,brand_of
227401103,Mathena,brand_of
227401103,Multiflo,brand_of
227401103,Novatech,brand_of
227401103,Roto-Jet,brand_of
227401103,Sarasin-RSBD,brand_of
227401103,Seaboard,brand_of
227401103,SEBIM,brand_of
227401103,SPM,brand_of
227401103,Stampede,brand_of
227401103,Tricentric,brand_of
227401103,Trio,brand_of
227401103,Vulco,brand_of
227401103,Warman,brand_of
227401103,WEMCO,brand_of
227401103,WSP,brand_of
227401152,Anwell Semiconductor Corporation,also_known_as
227401172,NYF Corp,acquired_by
227401174,Barksdale Control Products,also_known_as
227401174,Barksdale GmbH,also_known_as
227401187,Boss Manufacturing Co,also_known_as
227401193,Brown & Sharpe,brand_of
227401193,Hexagon Manufacturing Intelligence,also_known_as
227401222,Cabletec Innerduct Couplers,formerly_known_as
227401222,Cabletec Innerduct Couplers,previous_name_value
227401235,A.O. Smith Electric Motors,acquired_by
227401235,AO Smith Electric Motors,acquired_by
227401247,Circa Telecom USA,also_known_as
227401253,Cole Wire,previous_name_value
227401262,PitneyWorks,trademark_of
227401268,Cooltronic,brand_of
227401281,Meritor Automotive,parent_of
227401282,AsiaCom,also_known_as
227401297,Kawasaki Steel Corporation,merged_into
227401297,NKK (Nihon Kōkan Kabushiki-gaisha),merged_into
227401303,Shanghai Moons Electric Co Ltd,also_known_as
227401306,Hondy,also_known_as
227401316,Vencroft Security,also_known_as
227401317,Sigma Instruments (Canada) Ltd,formerly_known_as
227401329,DME Electronics,formerly_known_as
227401344,Darchem,brand_of
227401344,Hytek Finishes,brand_of
227401344,Kirkhill Rubber,brand_of
227401344,NMC,brand_of
227401344,TA Products,brand_of
227401345,EBA&D,abbreviation
227401351,C-Lite,brand_of
227401351,Eldeam,previous_name_value
227401376,Exabite,brand_of
227401378,Klaus Faber AG,also_known_as
227401398,Thermolyne,brand_of
227401398,Thermo Orion,brand_of
227401398,Thermo Scientific,also_known_as
227401406,General Signal Corporation,acquired_by
227401408,GMPI,acronym
227401411,Procter & Gamble,parent_of
227401414,Roger Chen Etnerprise Co Ltd,also_known_as
227401417,Guardian Fall Protection,also_known_as
227401671,Hermetic Seal Corporation,merged_into
227401671,Sealtron,merged_into
227401687,Heim Bearings,brand_of
227401694,Hospitcal Specialty Company,also_known_as
227401699,Hyde Manufacturing Company,formerly_known_as
227401798,Accord,brand_of
227401798,Aldrich,brand_of
227401798,Anchor/Darling,brand_of
227401798,Argus,brand_of
227401798,Atomac,brand_of
227401798,Automax,brand_of
227401798,BW Seals,brand_of
227401798,Byron Jackson,brand_of
227401798,Durametallic,brand_of
227401798,Durco,brand_of
227401798,Edward,brand_of
227401798,Flowserve,brand_of
227401798,Gestra,brand_of
227401798,IDP,brand_of
227401798,Innomag,brand_of
227401798,Interseal,brand_of
227401798,Kammer,brand_of
227401798,Lawrence Pumps,brand_of
227401798,Limitorque,brand_of
227401798,Logix,brand_of
227401798,McCANNA,brand_of
227401798,NAF,brand_of
227401798,Niigata Worthington,brand_of
227401798,Norbro,brand_of
227401798,Nordstrom,brand_of
227401798,Pacific Wietz,brand_of
227401798,Pac-Seal,brand_of
227401798,Pleuger,brand_of
227401798,PMV,brand_of
227401798,Serck Audco,brand_of
227401799,Accu-Lube,brand_of
227401799,Dykem,brand_of
227401799,Dymon,brand_of
227401799,LPS Laboratories,brand_of
227401799,Rustlick,brand_of
227401799,Scrubs,brand_of
227401799,Spray Nine,brand_of
227401813,Euro-Locks,division_of
227401835,Megastar-Ohm,also_known_as
227401838,F. S. Brainard & Company,parent_of
227401839,Mica Elektro Oy Ltd,formerly_known_as
227401865,Nascal,brand_of
227401896,The ZiPPERTUBiNG Co,previous_name_value
227401902,Quell,previous_name_value
227401906,UHI Worldwide,parent_of
227402064,Valeo Industrial,brand_of
227402081,VWR Scientific,also_known_as
227402103,ITC (Tools & Equipment),brand_of
227402103,Jet Equipment & Tools,brand_of
227402103,PeakWorks (Fall Protection),brand_of
227402103,Pioneer (Protective Clothing),brand_of
227402103,Ranpro (Protective Clothing),brand_of
227402103,Sellstrom (Safety Protection),brand_of
227402103,Startech (Lighting),brand_of
227402103,Strongarm (Hydraulic Lifts),brand_of
227402118,REMEC Magnum Inc,also_known_as
227402135,P&H Labs,previous_name_value
227402174,Briton (Door Closers),brand_of
227402176,Flexstar Technology,merged_into
227402176,Tanisys Technology,merged_into
227402198,LC Thomsen,formerly_known_as
227402201,Tokimec,formerly_known_as
227402220,Caron,brand_of
227402220,Christy Concrete,brand_of
227402220,Duo Trench,brand_of
227402220,Fibrelyte,brand_of
227402220,H-Series,brand_of
227402220,Plastibenton,brand_of
227402220,Synertech,brand_of
227402284,Symetrics Industries LLC,acquired_by
227402671,bti,acronym
227402677,DEC,acronym
227402679,ETS,acronym
227402682,Druck,brand_of
227402701,Sumidenso do Brasil Indústrias Elétricas LTDA,also_known_as
227402708,LYS,acronym
227402709,Advanced Pressure Technology,also_known_as
227402722,BL Galaxy,brand_of
227402730,Dachs Electronica,also_known_as
227402732,Daitron Power,division_of
227402735,Dresser Inc,acquired_by
227402739,Electric Organic Service,also_known_as
227402744,Global Fans,also_known_as
227402746,Grayloc Connectors,brand_of
227402746,Grayloc Technology,brand_of
227402749,Hagemeyer,formerly_known_as
227402750,HAHN Elektrobau GmbH & Co,previous_name_value
227402752,Handiburr,trademark_of
227402752,Handi-Burr,trademark_of
227402753,Accudyne Industries,parent_of
227402754,HSMC,acronym
227402759,ICE,acronym
227402767,KEENSERT,brand_of
227402767,KOENIG VERBINDUNGSTECHNIK,also_known_as
227403059,TE Connectivity / Harman,previous_name_value
227403064,Ansley,brand_of
227403088,AAMP of America,parent_of
227403088,American Internationial (AI) (Car Stereo),brand_of
227403088,Autoleads (Car Audio/Video),brand_of
227403088,"Echomaster (Cameras, Sensors)",brand_of
227403088,isimple (Phone to Car Connection Kits),brand_of
227403088,Phoenix Gold (Audio DSP),brand_of
227403088,Select Products (SP),brand_of
227403088,Stinger (Circuit Breakers),brand_of
227403101,Supac Battery Specialists,parent_of
227403112,Robin-Amprobe,also_known_as
227403121,1Sheeld,brand_of
227403125,GigPeak,previous_name_value
227403127,Axion Technologies,division_of
227403127,Focon,division_of
227403127,Gorba ,division_of
227403127,Invertag,division_of
227403127,LAWO,division_of
227403127,"Luminator Aerospace,Luminator Bus",division_of
227403127,Luminator Rail,division_of
227403127,Luminator Technical Laboratories,division_of
227403127,Mobitec,division_of
227403127,TwinVision,division_of
227403127,VSN Networks,division_of
227403129,Seoul Optodevice Co,formerly_known_as
227403137,Crack It (Hand Tools),also_known_as
227403137,Crack It (Modular Connectors),also_known_as
227403140,DAP Audio,brand_of
227403155,Faital Pro,also_known_as
227403161,GaffGun,brand_of
227403164,Gorilla Tape,brand_of
227403166,Guitar Tech,brand_of
227403166,Kinsman,brand_of
227403219,MSC Microcomputers Systems Components Vertriebs GmbH,formerly_known_as
227403232,PAC,acronym
227403234,PDM,acquired_by
227403244,Evets Corporation,parent_of
227403249,RETROLINK,trademark_of
227403254,Scenestar,brand_of
227403261,simpleLED,brand_of
227403264,DRiBOX Company,parent_of
227403271,EB Sport Group,parent_of
227403275,Cubitron II,brand_of
227403275,Scotch-Brite,brand_of
227403275,SlipNaxos,brand_of
227403275,Standard Abrasives,brand_of
227403275,Trizact,brand_of
227403275,Wendt,brand_of
227403275,Winterthur,brand_of
227403276,Steba Variabl (Power Strips),brand_of
227403286,Wenger SA,parent_of
227403286,Wenger Swissgear,also_known_as
227403286,Wenger Swiss Gear,also_known_as
227403287,ultron AG,parent_of
227403289,Target 3001!,brand_of
227403295,Trust,brand_of
227403295,Trust Gaming,brand_of
227403295,Trust Smartphone,brand_of
227403295,Trust Urban,brand_of
227403297,UAL,acronym
227403301,Novopro,brand_of
227403304,GSM Outdoors,parent_of
227403309,Olsen Audio Group Inc,parent_of
227403313,Werner Access Group Ltd,parent_of
227403315,Alice,brand_of
227403315,Audiopipe,brand_of
227403315,Audiopipe Marine,brand_of
227403315,Audiopipe Pro Audio,brand_of
227403315,Installation Solution,brand_of
227403315,Nippon America,brand_of
227403315,Pipedream,brand_of
227403315,Studio Z,brand_of
227403315,SzyinBao,brand_of
227403315,Zebra Pro Audio,brand_of
227403328,Magma,brand_of
227403328,Mission Technology Group Inc,merged_into
227403351,Micro Clock,product_family
227403355,meci ltd,also_known_as
227403364,Omnergy,brand_of
227403371,Q-Tech Corporation,previous_name_value
227403376,Wiha,also_known_as
227403382,RHTS,product_family
227403397,"Siemens Microelectronics, Inc",also_known_as
227403598,Stella Vision,product_family
227403605,Clifton Lighting,parent_of
227403610,Providian LLC,parent_of
227403615,FRY,also_known_as
227403615,FRYS,also_known_as
227403619,Unipower,brand_of
227403621,JHT Energy,also_known_as
227403633,TE Sensor Solution,also_known_as
227403796,Alpha Plastics,also_known_as
227403799,GPS,also_known_as
227403801,ANDARTA,brand_of
227403805,ERDI,product_family
227403806,HPM Electrical Industries,also_known_as
227403806,HPM Industries Pty Ltd,also_known_as
227403808,Mato Industries Ltd,parent_of
227404577,SmartiPi,product_family
227404584,Twlux Halbleitertechnologien Berlin AG,formerly_known_as
227404585,IQ CCTV,formerly_known_as
227404585,Y3K (Europe) Limited,parent_of
227404585,Y3K Vision,formerly_known_as
227404601,NASCO,acronym
227404602,Keep Daeyoung Electronics Co Ltd,merged_into
227404602,Ningbo Kepo Electronics Co Ltd,merged_into
227404605,Robert Karst GmbH & Co. KG,also_known_as
227404613,Electro-Harmonix,brand_of
227404613,Tungsol,brand_of
227404613,Tung-Sol,brand_of
227404616,Yakasawa America Inc,division_of
227404616,Yakasawa Europe GmbH,division_of
227497254,Axiomatic Global Electronic Solutions,also_known_as
227497256,Bals Germany,also_known_as
227497267,CCII Systems,also_known_as
227497267,Communications  Computer Intelligence  Integration Systems,also_known_as
227497279,Cooner Wire,previous_name_value
227497283,DBK DAVID + BAADER GMBH,formerly_known_as
227497299,FART SRL,also_known_as
227497305,Schlegel Elektrokontakt,also_known_as
227497311,TekNational,brand_of
227497317,Horner Automation Group,also_known_as
227497322,40Seven,brand_of
227497322,Accuflow (Accusonic),brand_of
227497322,Acculobe (European Sanitary),brand_of
227497322,AccuLobe (U.S. Industrial),brand_of
227497322,AccuLobe (U.S. Sanitary),brand_of
227497322,Accusonic,brand_of
227497322,Accusonic Model 7510+,brand_of
227497322,Accusonic Model 7700-7720,brand_of
227497322,Accusonic Model 787,brand_of
227497322,Accusonic Model 797,brand_of
227497322,Accutinter,brand_of
227497322,ACR,brand_of
227497322,ADS Environmental Services,brand_of
227497322,ADS LLC,brand_of
227497322,ADS Spider,brand_of
227497322,ADS Spider-Q,brand_of
227497322,Advanced Thin Films,brand_of
227497322,AirShore,brand_of
227497322,Akron Brass Company,brand_of
227497322,Aquarius,brand_of
227497322,Azzuro,brand_of
227497322,Ball-Lok,brand_of
227497322,BAND-FAST,brand_of
227497322,BAND-IT,brand_of
227497322,BAND-IT Jr.,brand_of
227497322,Band-Lok,brand_of
227497322,Banjo,brand_of
227497322,Blagdon,brand_of
227497322,Blendorama,brand_of
227497322,Bottom-of-the-Bottle,brand_of
227497322,CAFSPro,brand_of
227497322,CENTAUR,brand_of
227497322,Centrichem,brand_of
227497322,Chem-Tech,brand_of
227497322,Chem-Trak,brand_of
227497322,Chilsonator,brand_of
227497322,ChromTRAC,brand_of
227497322,Class 1,brand_of
227497322,Classic Engineering,brand_of
227497322,Classic+ (European Sanitary),brand_of
227497322,Classic+ (U.S. Industrial),brand_of
227497322,Classic+ (U.S. Sanitary),brand_of
227497322,Clean Guard,brand_of
227497322,Color-It,brand_of
227497322,Color Pro,brand_of
227497322,Command Master,brand_of
227497322,Concept SQ (European Sanitary),brand_of
227497322,Concept SQ (U.S. Industrial),brand_of
227497322,Concept SQ (U.S. Sanitary),brand_of
227497322,Control Guard,brand_of
227497322,Corken,brand_of
227497322,Coro-Flo,brand_of
227497322,Coro-Vac,brand_of
227497322,Coro-Vane,brand_of
227497322,CruiseControl,brand_of
227497322,CVI Laser Optics,brand_of
227497322,DDL,brand_of
227497322,DDS,brand_of
227497322,Detectaseal,brand_of
227497322,Dinglee,brand_of
227497322,DuraLife,brand_of
227497322,DuraLobe (U.S. Industrial),brand_of
227497322,DVX,brand_of
227497322,Ear-Lokt,brand_of
227497322,EASTERN,brand_of
227497322,Eclipse,brand_of
227497322,ECO,brand_of
227497322,EDGE,brand_of
227497322,Elima-Matic,brand_of
227497322,EnDura,brand_of
227497322,ENVIPACK,brand_of
227497322,EPI,brand_of
227497322,Es-Key,brand_of
227497322,Eurocombi,brand_of
227497322,Eurotinter,brand_of
227497322,EZ-Banner,brand_of
227497322,Fast &amp; Fluid Management,brand_of
227497322,Faure Herman,brand_of
227497322,Ferrule Cluster,brand_of
227497322,Fitz CM,brand_of
227497322,Fitzmill,brand_of
227497322,FlightConnect,brand_of
227497322,FlowAlert,brand_of
227497322,FlowNomics,brand_of
227497322,FlowShark,brand_of
227497322,FlowShark HV,brand_of
227497322,FlowShark Pulse,brand_of
227497322,Fluid Management,brand_of
227497322,FlushNut,brand_of
227497322,FoamLogix,brand_of
227497322,Foster,brand_of
227497322,Frit-In-A-Ferrule,brand_of
227497322,Galileo,brand_of
227497322,Gast,brand_of
227497322,Gearchem,brand_of
227497322,Giotto,brand_of
227497322,Godiva,brand_of
227497322,Goldenfoil,brand_of
227497322,Guard Series,brand_of
227497322,Hale,brand_of
227497322,Harbil,brand_of
227497322,Hawkeye 2,brand_of
227497322,HeliFlu,brand_of
227497322,Hercules,brand_of
